LH_Limbic_TempPole_8,-36.6941,16.8549,-34.0000,left,Limbic,Schaefer1000
LH_Limbic_TempPole_9,-26.4964,7.3525,-29.4532,left,Limbic,Schaefer1000
LH_Limbic_TempPole_10,-43.6875,-29.9531,-21.7812,left,Limbic,Schaefer1000
LH_Limbic_TempPole_11,-53.0885,-31.1593,-27.0354,left,Limbic,Schaefer1000
LH_Limbic_TempPole_12,-20.5116,-14.6047,-28.9302,left,Limbic,Schaefer1000
LH_Limbic_TempPole_13,-31.4850,-23.0659,-25.6647,left,Limbic,Schaefer1000
LH_Limbic_TempPole_14,-37.3443,8.7213,-24.7869,left,Limbic,Schaefer1000
LH_Limbic_TempPole_15,-44.5269,6.2258,-16.3548,left,Limbic,Schaefer1000
LH_Cont_Par_1,-28.7976,-77.2857,41.3452,left,Cont,Schaefer1000
LH_Cont_Par_2,-59.2555,-41.1387,43.8394,left,Cont,Schaefer1000
LH_Cont_Par_3,-57.1892,-46.8108,45.1351,left,Cont,Schaefer1000
LH_Cont_Par_4,-32.0972,-69.1528,50.7083,left,Cont,Schaefer1000
LH_Cont_Par_5,-48.6486,-55.5135,51.4414,left,Cont,Schaefer1000
LH_Cont_Par_6,-50.7407,-47.4074,53.8025,left,Cont,Schaefer1000
LH_Cont_Par_7,-54.7419,-39.4839,50.6774,left,Cont,Schaefer1000
LH_Cont_Par_8,-38.1875,-60.9583,51.1667,left,Cont,Schaefer1000
LH_Cont_Par_9,-47.5614,-41.5614,49.8596,left,Cont,Schaefer1000
LH_Cont_Par_10,-41.7176,-53.6941,48.7059,left,Cont,Schaefer1000
LH_Cont_Par_11,-43.6632,-46.8842,48.3368,left,Cont,Schaefer1000
LH_Cont_Par_12,-28.4898,-67.0612,48.9388,left,Cont,Schaefer1000
LH_Cont_Par_13,-33.1739,-58.8696,43.4348,left,Cont,Schaefer1000
LH_Cont_Par_14,-36.5120,-46.4960,39.5200,left,Cont,Schaefer1000
LH_Cont_Par_15,-32.2105,-52.8842,41.3263,left,Cont,Schaefer1000
LH_Cont_Temp_1,-59.3571,-38.9107,-20.4643,left,Cont,Schaefer1000
LH_Cont_Temp_2,-55.3596,-56.9261,-17.0640,left,Cont,Schaefer1000
LH_Cont_Temp_3,-59.9588,-47.2371,-11.8454,left,Cont,Schaefer1000
LH_Cont_Temp_4,-62.2609,-49.2174,-2.6087,left,Cont,Schaefer1000
LH_Cont_PFCd_1,-23.6739,13.4130,52.0870,left,Cont,Schaefer1000
LH_Cont_PFCl_1,-40.6790,51.1808,-3.1292,left,Cont,Schaefer1000
LH_Cont_PFCl_2,-47.0455,41.6515,3.6515,left,Cont,Schaefer1000
LH_Cont_PFCl_3,-38.5057,49.7962,6.8604,left,Cont,Schaefer1000
LH_Cont_PFCl_4,-50.9143,32.3200,12.2286,left,Cont,Schaefer1000
LH_Cont_PFCl_5,-29.0187,56.1124,9.8652,left,Cont,Schaefer1000
LH_Cont_PFCl_6,-42.8425,37.6220,13.5276,left,Cont,Schaefer1000
LH_Cont_PFCl_7,-49.3254,11.0888,12.6391,left,Cont,Schaefer1000
LH_Cont_PFCl_8,-44.8024,25.4371,19.7365,left,Cont,Schaefer1000
LH_Cont_PFCl_9,-38.0867,45.6037,18.5882,left,Cont,Schaefer1000
LH_Cont_PFCl_10,-47.5359,15.0387,24.9171,left,Cont,Schaefer1000
LH_Cont_PFCl_11,-48.4220,6.8257,21.9266,left,Cont,Schaefer1000
LH_Cont_PFCl_12,-28.7699,50.1757,22.1004,left,Cont,Schaefer1000
LH_Cont_PFCl_13,-41.4713,33.7471,22.9195,left,Cont,Schaefer1000
LH_Cont_PFCl_14,-43.4460,22.9424,27.3669,left,Cont,Schaefer1000
LH_Cont_PFCl_15,-42.6243,37.0794,29.5767,left,Cont,Schaefer1000
LH_Cont_PFCl_16,-37.1311,8.3770,27.0328,left,Cont,Schaefer1000
LH_Cont_PFCl_17,-45.1628,21.3488,35.3209,left,Cont,Schaefer1000
LH_Cont_PFCl_18,-39.0462,9.8769,32.8308,left,Cont,Schaefer1000
LH_Cont_PFCl_19,-34.5844,32.2727,38.5130,left,Cont,Schaefer1000
LH_Cont_PFCl_20,-40.0678,3.5763,36.8644,left,Cont,Schaefer1000
LH_Cont_OFC_1,-27.1594,47.1787,-13.5266,left,Cont,Schaefer1000
LH_Cont_PFCv_1,-34.9286,15.8000,-7.3143,left,Cont,Schaefer1000
LH_Cont_PFCv_2,-31.4103,23.7179,-3.1538,left,Cont,Schaefer1000
LH_Cont_pCun_1,-10.3361,-69.5798,30.8403,left,Cont,Schaefer1000
LH_Cont_pCun_2,-9.8862,-72.8130,38.3252,left,Cont,Schaefer1000
LH_Cont_pCun_3,-3.7143,-76.5397,44.4444,left,Cont,Schaefer1000
LH_Cont_pCun_4,-4.2931,-65.8276,51.7414,left,Cont,Schaefer1000
LH_Cont_Cing_1,-3.1481,18.7037,23.0741,left,Cont,Schaefer1000
LH_Cont_Cing_2,-6.5000,-37.5500,24.8500,left,Cont,Schaefer1000
LH_Cont_Cing_3,-5.7073,-26.1951,27.4634,left,Cont,Schaefer1000
LH_Cont_Cing_4,-3.0500,9.2500,27.3500,left,Cont,Schaefer1000
LH_Cont_Cing_5,-4.0000,-12.8936,29.5319,left,Cont,Schaefer1000
LH_Cont_Cing_6,-4.4211,-1.3684,30.5789,left,Cont,Schaefer1000
LH_Cont_Cing_7,-3.4074,-32.2222,28.8148,left,Cont,Schaefer1000
LH_Cont_Cing_8,-2.2609,-22.7826,30.9565,left,Cont,Schaefer1000
LH_Cont_PFCmp_1,-3.8009,24.4163,47.5566,left,Cont,Schaefer1000
LH_Cont_PFCmp_2,-5.3673,13.8163,53.3265,left,Cont,Schaefer1000
LH_Default_Par_1,-47.5181,-57.9518,18.0964,left,Default,Schaefer1000
LH_Default_Par_2,-46.9434,-50.7547,19.6981,left,Default,Schaefer1000
LH_Default_Par_3,-59.8293,-52.6585,18.5610,left,Default,Schaefer1000
LH_Default_Par_4,-45.5975,-64.7421,23.3082,left,Default,Schaefer1000
LH_Default_Par_5,-44.4426,-56.6557,25.4918,left,Default,Schaefer1000
LH_Default_Par_6,-52.1101,-54.9174,25.5229,left,Default,Schaefer1000
LH_Default_Par_7,-61.4286,-54.0220,25.6484,left,Default,Schaefer1000
LH_Default_Par_8,-46.8276,-70.9310,30.0517,left,Default,Schaefer1000
LH_Default_Par_9,-47.9420,-64.0145,31.2754,left,Default,Schaefer1000
LH_Default_Par_10,-46.6944,-57.7778,34.1111,left,Default,Schaefer1000
LH_Default_Par_11,-54.3820,-57.4607,33.1910,left,Default,Schaefer1000
LH_Default_Par_12,-38.3263,-77.5474,39.8000,left,Default,Schaefer1000
LH_Default_Par_13,-58.5926,-50.9333,34.0889,left,Default,Schaefer1000
LH_Default_Par_14,-46.7320,-69.2062,39.5258,left,Default,Schaefer1000
LH_Default_Par_15,-46.2459,-61.4918,42.6557,left,Default,Schaefer1000
LH_Default_Par_16,-54.0000,-59.2381,41.6190,left,Default,Schaefer1000
LH_Default_Par_17,-36.9533,-72.1869,48.4860,left,Default,Schaefer1000
LH_Default_Par_18,-52.3357,-50.8671,41.5664,left,Default,Schaefer1000
LH_Default_Par_19,-43.1789,-64.4000,51.5789,left,Default,Schaefer1000
LH_Default_Temp_1,-46.0717,7.1541,-36.7885,left,Default,Schaefer1000
LH_Default_Temp_2,-52.6125,-5.4170,-31.5941,left,Default,Schaefer1000
LH_Default_Temp_3,-58.9697,-21.7749,-26.2251,left,Default,Schaefer1000
LH_Default_Temp_4,-54.6218,4.1261,-26.3193,left,Default,Schaefer1000
LH_Default_Temp_5,-48.1576,14.8970,-24.0848,left,Default,Schaefer1000
LH_Default_Temp_6,-61.4875,-15.2646,-20.8134,left,Default,Schaefer1000
LH_Default_Temp_7,-52.4746,6.7684,-16.8814,left,Default,Schaefer1000
LH_Default_Temp_8,-62.2075,-33.3019,-14.1509,left,Default,Schaefer1000
LH_Default_Temp_9,-59.0667,-9.6167,-13.9000,left,Default,Schaefer1000
LH_Default_Temp_10,-64.2564,-24.7009,-8.2906,left,Default,Schaefer1000
LH_Default_Temp_11,-53.3968,-3.8730,-11.1958,left,Default,Schaefer1000
LH_Default_Temp_12,-65.8561,-36.6906,-5.9856,left,Default,Schaefer1000
LH_Default_Temp_13,-52.1748,-21.5340,-8.4466,left,Default,Schaefer1000
LH_Default_Temp_14,-57.2203,-31.2712,-4.9831,left,Default,Schaefer1000
LH_Default_Temp_15,-57.5829,-13.6043,-4.3529,left,Default,Schaefer1000
LH_Default_Temp_16,-62.5882,-41.2941,0.7206,left,Default,Schaefer1000
LH_Default_Temp_17,-49.5955,-33.7303,-2.0674,left,Default,Schaefer1000
LH_Default_Temp_18,-57.1543,-23.8171,-0.8914,left,Default,Schaefer1000
LH_Default_Temp_19,-53.8286,-41.7143,1.1714,left,Default,Schaefer1000
LH_Default_Temp_20,-60.1481,-50.7407,6.0444,left,Default,Schaefer1000
LH_Default_Temp_21,-55.0680,-34.3883,4.1359,left,Default,Schaefer1000
LH_Default_Temp_22,-51.2868,-44.7597,6.8837,left,Default,Schaefer1000
LH_Default_PFC_1,-28.3056,16.6389,-15.6111,left,Default,Schaefer1000
LH_Default_PFC_2,-33.2414,12.3448,-12.2759,left,Default,Schaefer1000
LH_Default_PFC_3,-35.4731,36.3226,-12.4409,left,Default,Schaefer1000
LH_Default_PFC_4,-37.4597,23.9532,-14.8935,left,Default,Schaefer1000
LH_Default_PFC_5,-6.0082,32.5633,-11.3306,left,Default,Schaefer1000
LH_Default_PFC_6,-38.6824,50.3608,-13.2235,left,Default,Schaefer1000
LH_Default_PFC_7,-4.8471,54.7268,-10.2807,left,Default,Schaefer1000
LH_Default_PFC_8,-45.7521,30.6581,-10.8632,left,Default,Schaefer1000
LH_Default_PFC_9,-3.9444,24.3333,-5.5556,left,Default,Schaefer1000
LH_Default_PFC_10,-8.1088,46.1224,-4.0272,left,Default,Schaefer1000
LH_Default_PFC_11,-49.0710,39.6645,-6.7355,left,Default,Schaefer1000
LH_Default_PFC_12,-16.5455,64.9697,-3.1970,left,Default,Schaefer1000
LH_Default_PFC_13,-4.1053,35.4737,-3.2632,left,Default,Schaefer1000
LH_Default_PFC_14,-28.0738,57.9344,-1.3525,left,Default,Schaefer1000
LH_Default_PFC_15,-44.0635,28.4286,-1.1746,left,Default,Schaefer1000
LH_Default_PFC_16,-8.4964,68.2044,2.2482,left,Default,Schaefer1000
LH_Default_PFC_17,-51.5948,28.1379,2.2241,left,Default,Schaefer1000
LH_Default_PFC_18,-44.7438,20.3802,6.1322,left,Default,Schaefer1000
LH_Default_PFC_19,-6.1610,59.2881,7.8644,left,Default,Schaefer1000
LH_Default_PFC_20,-5.9760,44.8201,6.5564,left,Default,Schaefer1000
LH_Default_PFC_21,-54.2173,18.7540,11.9361,left,Default,Schaefer1000
LH_Default_PFC_22,-20.4576,65.0185,9.2989,left,Default,Schaefer1000
LH_Default_PFC_23,-2.2800,35.9600,8.6400,left,Default,Schaefer1000
LH_Default_PFC_24,-8.6735,67.1429,15.5714,left,Default,Schaefer1000
LH_Default_PFC_25,-2.6316,29.1053,17.1579,left,Default,Schaefer1000
LH_Default_PFC_26,-23.3371,57.8743,20.1600,left,Default,Schaefer1000
LH_Default_PFC_27,-5.3941,50.7294,21.0824,left,Default,Schaefer1000
LH_Default_PFC_28,-7.4476,36.4952,20.9810,left,Default,Schaefer1000
LH_Default_PFC_29,-15.5170,59.7811,26.3774,left,Default,Schaefer1000
LH_Default_PFC_30,-5.2828,61.7241,27.1172,left,Default,Schaefer1000
LH_Default_PFC_31,-21.7879,48.9293,31.1919,left,Default,Schaefer1000
LH_Default_PFC_32,-3.7321,36.5893,34.0625,left,Default,Schaefer1000
LH_Default_PFC_33,-3.1245,48.8069,38.1116,left,Default,Schaefer1000
LH_Default_PFC_34,-11.8641,51.1845,40.4466,left,Default,Schaefer1000
LH_Default_PFC_35,-19.8571,42.9610,41.7143,left,Default,Schaefer1000
LH_Default_PFC_36,-46.3947,13.1579,40.7105,left,Default,Schaefer1000
LH_Default_PFC_37,-39.1972,23.9585,46.2491,left,Default,Schaefer1000
LH_Default_PFC_38,-25.0000,27.2870,43.7500,left,Default,Schaefer1000
LH_Default_PFC_39,-2.9744,35.0940,47.2821,left,Default,Schaefer1000
LH_Default_PFC_40,-7.5873,41.4074,52.4656,left,Default,Schaefer1000
LH_Default_PFC_41,-18.9421,34.2066,49.5950,left,Default,Schaefer1000
LH_Default_PFC_42,-41.5833,6.7885,48.8462,left,Default,Schaefer1000
LH_Default_PFC_43,-37.9487,12.8547,56.4786,left,Default,Schaefer1000
LH_Default_PFC_44,-29.4598,16.5747,55.8966,left,Default,Schaefer1000
LH_Default_PFC_45,-22.2301,18.9204,46.8496,left,Default,Schaefer1000
LH_Default_PFC_46,-5.4571,25.0714,60.5000,left,Default,Schaefer1000
LH_Default_PFC_47,-13.8222,27.2556,58.8111,left,Default,Schaefer1000
LH_Default_PFC_48,-21.9252,21.2897,58.4486,left,Default,Schaefer1000
LH_Default_PFC_49,-4.8112,11.6787,64.5542,left,Default,Schaefer1000
LH_Default_PFC_50,-15.3020,14.6577,65.2483,left,Default,Schaefer1000
LH_Default_pCunPCC_1,-6.9333,-46.4000,8.2667,left,Default,Schaefer1000
LH_Default_pCunPCC_2,-8.7500,-53.3333,8.3833,left,Default,Schaefer1000
LH_Default_pCunPCC_3,-5.7059,-46.7059,14.4118,left,Default,Schaefer1000
LH_Default_pCunPCC_4,-10.3308,-58.6917,16.4511,left,Default,Schaefer1000
LH_Default_pCunPCC_5,-4.8103,-53.2586,17.3966,left,Default,Schaefer1000
LH_Default_pCunPCC_6,-5.9130,-44.1739,21.1304,left,Default,Schaefer1000
LH_Default_pCunPCC_7,-14.9286,-63.0238,22.2857,left,Default,Schaefer1000
LH_Default_pCunPCC_8,-2.8750,-47.2500,23.6667,left,Default,Schaefer1000
LH_Default_pCunPCC_9,-14.0000,-66.7407,25.7407,left,Default,Schaefer1000
LH_Default_pCunPCC_10,-3.3465,-60.8119,22.8317,left,Default,Schaefer1000
LH_Default_pCunPCC_11,-3.3333,-41.4667,26.2667,left,Default,Schaefer1000
LH_Default_pCunPCC_12,-7.4340,-52.9057,26.2642,left,Default,Schaefer1000
LH_Default_pCunPCC_13,-6.4286,-66.6786,26.0714,left,Default,Schaefer1000
LH_Default_pCunPCC_14,-5.3134,-46.3582,29.9403,left,Default,Schaefer1000
LH_Default_pCunPCC_15,-5.9718,-57.6338,29.5211,left,Default,Schaefer1000
LH_Default_pCunPCC_16,-3.4627,-39.4030,30.8060,left,Default,Schaefer1000
LH_Default_pCunPCC_17,-12.2703,-48.7568,30.5946,left,Default,Schaefer1000
LH_Default_pCunPCC_18,-3.4227,-64.6186,32.5979,left,Default,Schaefer1000
LH_Default_pCunPCC_19,-4.2712,-33.8983,35.2542,left,Default,Schaefer1000
LH_Default_pCunPCC_20,-8.5574,-41.7049,34.7541,left,Default,Schaefer1000
LH_Default_pCunPCC_21,-2.4234,-14.9051,36.7445,left,Default,Schaefer1000
LH_Default_pCunPCC_22,-2.7692,-26.8462,37.6154,left,Default,Schaefer1000
LH_Default_pCunPCC_23,-7.8125,-54.7500,34.8750,left,Default,Schaefer1000
LH_Default_pCunPCC_24,-2.2909,-70.6545,36.5818,left,Default,Schaefer1000
LH_Default_pCunPCC_25,-4.9412,-32.3235,41.6471,left,Default,Schaefer1000
LH_Default_pCunPCC_26,-11.5942,-47.7971,37.1884,left,Default,Schaefer1000
LH_Default_pCunPCC_27,-4.9804,-40.1765,42.0196,left,Default,Schaefer1000
LH_Default_pCunPCC_28,-5.0286,-61.8857,39.0286,left,Default,Schaefer1000
LH_Default_pCunPCC_29,-6.5763,-54.2203,42.2203,left,Default,Schaefer1000
LH_Default_pCunPCC_30,-3.6066,-67.6393,44.3607,left,Default,Schaefer1000
LH_Default_pCunPCC_31,-6.5238,-47.0952,44.5556,left,Default,Schaefer1000
LH_Default_pCunPCC_32,-5.2745,-58.6471,48.1765,left,Default,Schaefer1000
LH_Default_PHC_1,-30.1921,-32.3955,-17.9661,left,Default,Schaefer1000
LH_Default_PHC_2,-19.8082,-24.4110,-21.9178,left,Default,Schaefer1000
LH_Default_PHC_3,-20.9481,-36.0260,-13.5584,left,Default,Schaefer1000
RH_Vis_1,32.3824,-36.1191,-22.6207,right,Vis,Schaefer1000
RH_Vis_2,36.2038,-51.6943,-18.3949,right,Vis,Schaefer1000
RH_Vis_3,30.3891,-32.5068,-16.2624,right,Vis,Schaefer1000
RH_Vis_4,26.2903,-49.3226,-14.0323,right,Vis,Schaefer1000
RH_Vis_5,46.1828,-57.0430,-17.4194,right,Vis,Schaefer1000
RH_Vis_6,35.8595,-66.9297,-15.4811,right,Vis,Schaefer1000
RH_Vis_7,30.0496,-45.9835,-8.8099,right,Vis,Schaefer1000
RH_Vis_8,26.7817,-71.3299,-10.3046,right,Vis,Schaefer1000
RH_Vis_9,27.3936,-59.1383,-8.6489,right,Vis,Schaefer1000
RH_Vis_10,20.5750,-31.3500,-15.2500,right,Vis,Schaefer1000
RH_Vis_11,37.7938,-77.7216,-15.4124,right,Vis,Schaefer1000
RH_Vis_12,26.1440,-80.7360,-12.0480,right,Vis,Schaefer1000
RH_Vis_13,22.2476,-44.0571,-9.2762,right,Vis,Schaefer1000
RH_Vis_14,18.9402,-70.7350,-8.9915,right,Vis,Schaefer1000
RH_Vis_15,19.9857,-59.8143,-6.9571,right,Vis,Schaefer1000
RH_Vis_16,46.1596,-77.2553,-14.4362,right,Vis,Schaefer1000
RH_Vis_17,19.5133,-88.5044,-12.1239,right,Vis,Schaefer1000
RH_Vis_18,14.7027,-79.7568,-13.0811,right,Vis,Schaefer1000
RH_Vis_19,16.7667,-35.8333,-11.6333,right,Vis,Schaefer1000
RH_Vis_20,33.9535,-89.5349,-15.5814,right,Vis,Schaefer1000
RH_Vis_21,49.9205,-62.3046,-6.7550,right,Vis,Schaefer1000
RH_Vis_22,14.5905,-49.5810,-7.2000,right,Vis,Schaefer1000
RH_Vis_23,12.0774,-61.6000,-2.8129,right,Vis,Schaefer1000
RH_Vis_24,8.3373,-72.0803,-3.8795,right,Vis,Schaefer1000
RH_Vis_25,6.8000,-89.5667,-12.1833,right,Vis,Schaefer1000
RH_Vis_26,48.8130,-75.3496,-7.2520,right,Vis,Schaefer1000
RH_Vis_27,21.7164,-97.4478,-13.4627,right,Vis,Schaefer1000
RH_Vis_28,3.9355,-81.6613,-4.8871,right,Vis,Schaefer1000
RH_Vis_29,12.5769,-96.2436,-7.6026,right,Vis,Schaefer1000
RH_Vis_30,33.3419,-93.0452,-6.6710,right,Vis,Schaefer1000
RH_Vis_31,17.7665,-43.7970,-3.0660,right,Vis,Schaefer1000
RH_Vis_32,13.8557,-55.4021,2.0619,right,Vis,Schaefer1000
RH_Vis_33,4.7059,-62.1765,5.8235,right,Vis,Schaefer1000
RH_Vis_34,46.5763,-65.8079,-0.6328,right,Vis,Schaefer1000
RH_Vis_35,41.8356,-86.0548,-4.0411,right,Vis,Schaefer1000
RH_Vis_36,3.9268,-72.0488,5.1707,right,Vis,Schaefer1000
RH_Vis_37,22.5823,-100.4557,-5.2658,right,Vis,Schaefer1000
RH_Vis_38,8.5902,-91.1803,0.6721,right,Vis,Schaefer1000
RH_Vis_39,50.9333,-73.8333,0.8333,right,Vis,Schaefer1000
RH_Vis_40,11.7681,-63.4783,6.0290,right,Vis,Schaefer1000
RH_Vis_41,23.3023,-52.2791,3.4419,right,Vis,Schaefer1000
RH_Vis_42,13.2308,-44.3590,3.0000,right,Vis,Schaefer1000
RH_Vis_43,13.6404,-103.0112,1.9551,right,Vis,Schaefer1000
RH_Vis_44,8.1624,-81.4619,5.1777,right,Vis,Schaefer1000
RH_Vis_45,26.0000,-98.4024,3.2927,right,Vis,Schaefer1000
RH_Vis_46,10.8440,-97.5046,4.5872,right,Vis,Schaefer1000
RH_Vis_47,23.8182,-62.4895,5.3427,right,Vis,Schaefer1000
RH_Vis_48,18.9677,-53.1290,7.2258,right,Vis,Schaefer1000
RH_Vis_49,49.3951,-66.0370,8.7037,right,Vis,Schaefer1000
RH_Vis_50,12.3197,-70.7881,10.5874,right,Vis,Schaefer1000
RH_Vis_51,33.4470,-89.0599,3.8249,right,Vis,Schaefer1000
RH_Vis_52,43.4800,-79.1000,4.9500,right,Vis,Schaefer1000
RH_Vis_53,14.3059,-100.8706,12.7529,right,Vis,Schaefer1000
RH_Vis_54,4.7595,-86.3797,9.8481,right,Vis,Schaefer1000
RH_Vis_55,5.4043,-76.0426,13.6596,right,Vis,Schaefer1000
RH_Vis_56,48.4923,-72.6000,12.2923,right,Vis,Schaefer1000
RH_Vis_57,20.9880,-59.2530,11.1084,right,Vis,Schaefer1000
RH_Vis_58,25.9060,-95.6376,14.8054,right,Vis,Schaefer1000
RH_Vis_59,6.6508,-93.6190,15.3810,right,Vis,Schaefer1000
RH_Vis_60,37.7079,-84.1124,9.3933,right,Vis,Schaefer1000
RH_Vis_61,14.9694,-94.2707,19.2402,right,Vis,Schaefer1000
RH_Vis_62,30.6593,-87.1648,12.6593,right,Vis,Schaefer1000
RH_Vis_63,8.3377,-66.6753,18.8571,right,Vis,Schaefer1000
RH_Vis_64,5.2139,-80.7463,22.5572,right,Vis,Schaefer1000
RH_Vis_65,18.0472,-64.0315,17.1339,right,Vis,Schaefer1000
RH_Vis_66,43.3034,-79.8202,16.0000,right,Vis,Schaefer1000
RH_Vis_67,26.6446,-89.0909,20.8430,right,Vis,Schaefer1000
RH_Vis_68,7.6092,-89.9540,28.5287,right,Vis,Schaefer1000
RH_Vis_69,33.7586,-84.2931,18.7241,right,Vis,Schaefer1000
RH_Vis_70,7.1290,-74.4194,28.1613,right,Vis,Schaefer1000
RH_Vis_71,16.8125,-72.1406,25.0469,right,Vis,Schaefer1000
RH_Vis_72,38.9841,-84.0635,26.4127,right,Vis,Schaefer1000
RH_Vis_73,17.7478,-88.7217,27.6957,right,Vis,Schaefer1000
RH_Vis_74,17.8333,-63.3148,26.8519,right,Vis,Schaefer1000
RH_Vis_75,10.0741,-85.1728,39.4815,right,Vis,Schaefer1000
RH_Vis_76,34.1842,-76.4474,23.1974,right,Vis,Schaefer1000
RH_Vis_77,28.0538,-81.9570,27.8602,right,Vis,Schaefer1000
RH_Vis_78,16.1518,-78.9464,36.7232,right,Vis,Schaefer1000
RH_Vis_79,23.3562,-85.9863,37.8767,right,Vis,Schaefer1000
RH_Vis_80,29.0050,-76.5528,39.4874,right,Vis,Schaefer1000
RH_Vis_81,22.7547,-81.3962,48.1887,right,Vis,Schaefer1000
RH_SomMot_1,51.4017,11.0256,-9.3846,right,SomMot,Schaefer1000
RH_SomMot_2,60.2087,-2.9913,-6.2087,right,SomMot,Schaefer1000
RH_SomMot_3,54.8251,2.1345,-3.0762,right,SomMot,Schaefer1000
RH_SomMot_4,55.1795,-12.8205,-4.6667,right,SomMot,Schaefer1000
RH_SomMot_5,65.2258,-8.1290,-3.0323,right,SomMot,Schaefer1000
RH_SomMot_6,48.2979,-10.8936,-0.2128,right,SomMot,Schaefer1000
RH_SomMot_7,62.7385,-14.8308,-2.7385,right,SomMot,Schaefer1000
RH_SomMot_8,39.5211,-4.5352,5.9437,right,SomMot,Schaefer1000
RH_SomMot_9,54.6011,-12.6124,5.1067,right,SomMot,Schaefer1000
RH_SomMot_10,67.3500,-15.1500,4.7000,right,SomMot,Schaefer1000
RH_SomMot_11,40.9846,-20.1538,2.5846,right,SomMot,Schaefer1000
RH_SomMot_12,62.3883,-23.3204,1.4563,right,SomMot,Schaefer1000
RH_SomMot_13,49.4200,-36.8200,4.1200,right,SomMot,Schaefer1000
RH_SomMot_14,56.9818,-31.3273,4.6545,right,SomMot,Schaefer1000
RH_SomMot_15,37.3333,-9.5556,12.3333,right,SomMot,Schaefer1000
RH_SomMot_16,38.8846,-22.0385,10.3462,right,SomMot,Schaefer1000
RH_SomMot_17,34.9231,-18.8462,12.0000,right,SomMot,Schaefer1000
RH_SomMot_18,59.2178,-21.9022,9.6356,right,SomMot,Schaefer1000
RH_SomMot_19,36.7317,-9.9024,17.5122,right,SomMot,Schaefer1000
RH_SomMot_20,41.3226,-27.4194,12.2903,right,SomMot,Schaefer1000
RH_SomMot_21,43.1111,-2.5926,13.8519,right,SomMot,Schaefer1000
RH_SomMot_22,34.2000,-22.6800,16.9600,right,SomMot,Schaefer1000
RH_SomMot_23,64.4328,-36.1343,10.8507,right,SomMot,Schaefer1000
RH_SomMot_24,64.2609,-27.9478,12.8870,right,SomMot,Schaefer1000
RH_SomMot_25,42.4211,-12.2982,17.4737,right,SomMot,Schaefer1000
RH_SomMot_26,38.5143,-26.6095,19.4286,right,SomMot,Schaefer1000
RH_SomMot_27,47.4524,-31.7857,16.5238,right,SomMot,Schaefer1000
RH_SomMot_28,50.4742,-8.6392,11.9794,right,SomMot,Schaefer1000
RH_SomMot_29,47.1467,-18.1333,17.5733,right,SomMot,Schaefer1000
RH_SomMot_30,59.4897,-1.0759,10.6069,right,SomMot,Schaefer1000
RH_SomMot_31,43.8800,-28.7200,20.6800,right,SomMot,Schaefer1000
RH_SomMot_32,58.7244,-12.0630,14.7717,right,SomMot,Schaefer1000
RH_SomMot_33,51.7753,-21.3483,17.9326,right,SomMot,Schaefer1000
RH_SomMot_34,66.4000,-8.1333,14.5333,right,SomMot,Schaefer1000
RH_SomMot_35,61.7315,2.5101,22.1342,right,SomMot,Schaefer1000
RH_SomMot_36,63.4545,-5.1748,23.4965,right,SomMot,Schaefer1000
RH_SomMot_37,64.8406,-11.3623,25.9710,right,SomMot,Schaefer1000
RH_SomMot_38,55.7455,-3.8545,23.7091,right,SomMot,Schaefer1000
RH_SomMot_39,59.9375,-12.9583,32.0000,right,SomMot,Schaefer1000
RH_SomMot_40,58.7544,1.2632,34.3333,right,SomMot,Schaefer1000
RH_SomMot_41,62.7826,-9.4783,38.6087,right,SomMot,Schaefer1000
RH_SomMot_42,56.1400,-7.9200,33.9200,right,SomMot,Schaefer1000
RH_SomMot_43,49.6842,-6.6316,31.4035,right,SomMot,Schaefer1000
RH_SomMot_44,55.6491,-15.6842,36.9825,right,SomMot,Schaefer1000
RH_SomMot_45,6.8281,-2.4062,41.1719,right,SomMot,Schaefer1000
RH_SomMot_46,59.8140,-11.7209,45.9535,right,SomMot,Schaefer1000
RH_SomMot_47,54.9558,-3.6283,42.9558,right,SomMot,Schaefer1000
RH_SomMot_48,50.3288,-12.9863,39.0959,right,SomMot,Schaefer1000
RH_SomMot_49,44.8571,-11.3968,37.9365,right,SomMot,Schaefer1000
RH_SomMot_50,53.0476,-17.7778,42.1270,right,SomMot,Schaefer1000
RH_SomMot_51,12.2917,-15.0000,41.3750,right,SomMot,Schaefer1000
RH_SomMot_52,9.0861,2.3974,47.0066,right,SomMot,Schaefer1000
RH_SomMot_53,49.6721,-21.9344,46.6230,right,SomMot,Schaefer1000
RH_SomMot_54,49.7526,-12.8866,50.0825,right,SomMot,Schaefer1000
RH_SomMot_55,39.1915,-16.8936,40.9362,right,SomMot,Schaefer1000
RH_SomMot_56,54.5349,-17.5349,54.5349,right,SomMot,Schaefer1000
RH_SomMot_57,8.7473,-9.2747,47.0110,right,SomMot,Schaefer1000
RH_SomMot_58,47.7739,-7.6000,51.0609,right,SomMot,Schaefer1000
RH_SomMot_59,39.3770,-13.2459,47.2459,right,SomMot,Schaefer1000
RH_SomMot_60,12.2951,-21.7049,45.3115,right,SomMot,Schaefer1000
RH_SomMot_61,48.6462,-27.3231,56.1692,right,SomMot,Schaefer1000
RH_SomMot_62,40.6275,-19.0588,48.8235,right,SomMot,Schaefer1000
